grape_id,view,ref_id,source_subdir,ref,ref_base,pair_key,path,variety,color,peso,form,size,num,min,max,Cal 7,Cal 7.5,Cal 8,Cal 8.5,Cal 9,Cal 9.5,Cal 10,Cal 10.5,Cal 11,Cal 11.5,Cal 12,Cal 12.5,Cal 13,Cal 13.5,Cal 14,Cal 14.5,Cal 15,Cal 15.5,Cal 16,Cal 16.5,Cal 17,Cal 17.5,Cal 18,Cal 18.5,Cal 19,Cal 19.5,Cal 20,Cal 20.5,Cal 21,Cal 21.5,Cal 22,Cal 22.5,Cal 23,Cal 23.5,Cal 24,Cal 24.5,Cal 25,Cal 25.5,Cal 26,Cal 26.5,Cal 27,Cal 27.5,Cal 28,Cal 28.5,Cal 29,Cal 29.5,Cal 30,Cal 30.5,Cal 31,Cal 31.5,Cal 32,image_path,exists,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_25,count_26,count_27,count_28,count_29,count_30,count_31,count_32,grape_count_total,hist_7,hist_8,hist_9,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15,hist_16,hist_17,hist_18,hist_19,hist_20,hist_21,hist_22,hist_23,hist_24,hist_25,hist_26,hist_27,hist_28,hist_29,hist_30,hist_31,hist_32,mean_mm,variety_raw,variety_idx,split,cache_exists,resolved_image_path,resolved_exists,count_stratum,hist_cluster,selected_reason,subsample_variety,subsample_n_for_variety,subsample_max_target,subsample_output_relpath,subsample_output_abspath
2949,B,2949B,EPG-34-THOMPSON,11B,11,EPG-34-THOMPSON::11,all_out_v2/EPG-34-THOMPSON_IMAGEN_22.jpg,THOMPSON,VERDE,306.0,ALARGADA,89.0,89.0,12.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,3.0,0,8.0,0,26.0,0,32.0,0,17.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_22.jpg,True,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,26.0,32.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.011235955,0.033707865,0.08988764,0.29213482,0.35955057,0.19101124,0.02247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.617976,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_22.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2949__2949B__B__EPG-34-THOMPSON_11__11.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2949__2949B__B__EPG-34-THOMPSON_11__11.jpg
2942,A,2942A,EPG-34-THOMPSON,4A,4,EPG-34-THOMPSON::4,all_out_v2/EPG-34-THOMPSON_IMAGEN_7.jpg,THOMPSON,VERDE,320.0,ALARGADA,90.0,90.0,11.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,5.0,0,15.0,0,18.0,0,24.0,0,23.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_7.jpg,True,0.0,0.0,0.0,0.0,2.0,5.0,15.0,18.0,24.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.022222223,0.055555556,0.16666667,0.2,0.26666668,0.25555557,0.033333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.533334,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_7.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2942__2942A__A__EPG-34-THOMPSON_4__4.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2942__2942A__A__EPG-34-THOMPSON_4__4.jpg
2942,B,2942B,EPG-34-THOMPSON,4B,4,EPG-34-THOMPSON::4,all_out_v2/EPG-34-THOMPSON_IMAGEN_8.jpg,THOMPSON,VERDE,320.0,ALARGADA,90.0,90.0,11.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,5.0,0,15.0,0,18.0,0,24.0,0,23.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_8.jpg,True,0.0,0.0,0.0,0.0,2.0,5.0,15.0,18.0,24.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.022222223,0.055555556,0.16666667,0.2,0.26666668,0.25555557,0.033333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.533334,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_8.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2942__2942B__B__EPG-34-THOMPSON_4__4.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2942__2942B__B__EPG-34-THOMPSON_4__4.jpg
2961,A,2961A,EPG-34-THOMPSON,23A,23,EPG-34-THOMPSON::23,all_out_v2/EPG-34-THOMPSON_IMAGEN_45.jpg,THOMPSON,VERDE,301.0,ALARGADA,118.0,118.0,12.0,16.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0,10.0,0,36.0,0,45.0,0,6.0,0,13.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_45.jpg,True,0.0,0.0,0.0,0.0,0.0,7.0,10.0,36.0,45.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.059322033,0.084745765,0.30508474,0.38135594,0.050847456,0.11016949,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.644068,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_45.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2961__2961A__A__EPG-34-THOMPSON_23__23.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2961__2961A__A__EPG-34-THOMPSON_23__23.jpg
2961,B,2961B,EPG-34-THOMPSON,23B,23,EPG-34-THOMPSON::23,all_out_v2/EPG-34-THOMPSON_IMAGEN_46.jpg,THOMPSON,VERDE,301.0,ALARGADA,118.0,118.0,12.0,16.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0,10.0,0,36.0,0,45.0,0,6.0,0,13.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_46.jpg,True,0.0,0.0,0.0,0.0,0.0,7.0,10.0,36.0,45.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.059322033,0.084745765,0.30508474,0.38135594,0.050847456,0.11016949,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.644068,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_46.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2961__2961B__B__EPG-34-THOMPSON_23__23.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2961__2961B__B__EPG-34-THOMPSON_23__23.jpg
2952,A,2952A,EPG-34-THOMPSON,14A,14,EPG-34-THOMPSON::14,all_out_v2/EPG-34-THOMPSON_IMAGEN_27.jpg,THOMPSON,VERDE,349.0,ALARGADA,119.0,119.0,10.0,17.0,0.0,0,0.0,0,0.0,0,1.0,0,3.0,0,6.0,0,48.0,0,34.0,0,24.0,0,1.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_27.jpg,True,0.0,0.0,0.0,1.0,3.0,6.0,48.0,34.0,24.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.008403362,0.025210084,0.05042017,0.40336135,0.2857143,0.20168068,0.008403362,0.016806724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.655462,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_27.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2952__2952A__A__EPG-34-THOMPSON_14__14.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2952__2952A__A__EPG-34-THOMPSON_14__14.jpg
2952,B,2952B,EPG-34-THOMPSON,14B,14,EPG-34-THOMPSON::14,all_out_v2/EPG-34-THOMPSON_IMAGEN_28.jpg,THOMPSON,VERDE,349.0,ALARGADA,119.0,119.0,10.0,17.0,0.0,0,0.0,0,0.0,0,1.0,0,3.0,0,6.0,0,48.0,0,34.0,0,24.0,0,1.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_28.jpg,True,0.0,0.0,0.0,1.0,3.0,6.0,48.0,34.0,24.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.008403362,0.025210084,0.05042017,0.40336135,0.2857143,0.20168068,0.008403362,0.016806724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.655462,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_28.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2952__2952B__B__EPG-34-THOMPSON_14__14.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2952__2952B__B__EPG-34-THOMPSON_14__14.jpg
2974,A,2974A,EPG-34-THOMPSON,36A,36,EPG-34-THOMPSON::36,all_out_v2/EPG-34-THOMPSON_IMAGEN_71.jpg,THOMPSON,VERDE,340.0,ALARGADA,122.0,122.0,9.0,16.0,0.0,0,0.0,0,1.0,0,4.0,0,15.0,0,27.0,0,43.0,0,25.0,0,6.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_71.jpg,True,0.0,0.0,1.0,4.0,15.0,27.0,43.0,25.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.008196721,0.032786883,0.12295082,0.22131148,0.352459,0.20491803,0.04918033,0.008196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.729509,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_71.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2974__2974A__A__EPG-34-THOMPSON_36__36.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2974__2974A__A__EPG-34-THOMPSON_36__36.jpg
2974,B,2974B,EPG-34-THOMPSON,36B,36,EPG-34-THOMPSON::36,all_out_v2/EPG-34-THOMPSON_IMAGEN_72.jpg,THOMPSON,VERDE,340.0,ALARGADA,122.0,122.0,9.0,16.0,0.0,0,0.0,0,1.0,0,4.0,0,15.0,0,27.0,0,43.0,0,25.0,0,6.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_72.jpg,True,0.0,0.0,1.0,4.0,15.0,27.0,43.0,25.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.008196721,0.032786883,0.12295082,0.22131148,0.352459,0.20491803,0.04918033,0.008196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.729509,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_72.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2974__2974B__B__EPG-34-THOMPSON_36__36.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2974__2974B__B__EPG-34-THOMPSON_36__36.jpg
2965,A,2965A,EPG-34-THOMPSON,27A,27,EPG-34-THOMPSON::27,all_out_v2/EPG-34-THOMPSON_IMAGEN_53.jpg,THOMPSON,VERDE,268.0,ALARGADA,126.0,126.0,9.0,13.0,0.0,0,0.0,0,2.0,0,8.0,0,42.0,0,57.0,0,17.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_53.jpg,True,0.0,0.0,2.0,8.0,42.0,57.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.015873017,0.06349207,0.33333334,0.45238096,0.13492064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.626985,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_53.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2965__2965A__A__EPG-34-THOMPSON_27__27.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2965__2965A__A__EPG-34-THOMPSON_27__27.jpg
2965,B,2965B,EPG-34-THOMPSON,27B,27,EPG-34-THOMPSON::27,all_out_v2/EPG-34-THOMPSON_IMAGEN_54.jpg,THOMPSON,VERDE,268.0,ALARGADA,126.0,126.0,9.0,13.0,0.0,0,0.0,0,2.0,0,8.0,0,42.0,0,57.0,0,17.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_54.jpg,True,0.0,0.0,2.0,8.0,42.0,57.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.015873017,0.06349207,0.33333334,0.45238096,0.13492064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.626985,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_54.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2965__2965B__B__EPG-34-THOMPSON_27__27.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2965__2965B__B__EPG-34-THOMPSON_27__27.jpg
2966,A,2966A,EPG-34-THOMPSON,28A,28,EPG-34-THOMPSON::28,all_out_v2/EPG-34-THOMPSON_IMAGEN_55.jpg,THOMPSON,VERDE,436.0,ALARGADA,132.0,132.0,12.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0,10.0,0,20.0,0,41.0,0,31.0,0,21.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_55.jpg,True,0.0,0.0,0.0,0.0,0.0,7.0,10.0,20.0,41.0,31.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.053030305,0.07575758,0.15151516,0.31060606,0.23484848,0.1590909,0.015151516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.136365,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_55.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2966__2966A__A__EPG-34-THOMPSON_28__28.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2966__2966A__A__EPG-34-THOMPSON_28__28.jpg
2966,B,2966B,EPG-34-THOMPSON,28B,28,EPG-34-THOMPSON::28,all_out_v2/EPG-34-THOMPSON_IMAGEN_56.jpg,THOMPSON,VERDE,436.0,ALARGADA,132.0,132.0,12.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0,10.0,0,20.0,0,41.0,0,31.0,0,21.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_56.jpg,True,0.0,0.0,0.0,0.0,0.0,7.0,10.0,20.0,41.0,31.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.053030305,0.07575758,0.15151516,0.31060606,0.23484848,0.1590909,0.015151516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.136365,THOMPSON,9,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-34-THOMPSON_IMAGEN_56.jpg,True,,,all_available,THOMPSON,22,25,images/THOMPSON/2966__2966B__B__EPG-34-THOMPSON_28__28.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/THOMPSON/2966__2966B__B__EPG-34-THOMPSON_28__28.jpg
4414,B,4414B,EPG1-TIMCO,27B,27,EPG1-TIMCO::27,all_out_v2/EPG1-TIMCO_IMAGEN_54.jpg,TIMCO,ROJA,41.0,OVALADA,18.0,18.0,10.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,2.0,0,2.0,0,2.0,0,4.0,0,1.0,0,3.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG1-TIMCO_IMAGEN_54.jpg,True,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.11111111,0.11111111,0.11111111,0.11111111,0.22222222,0.055555556,0.16666667,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.611111,TIMCO,10,val,True,/content/eda_grapes_dataset/all_out_v2/EPG1-TIMCO_IMAGEN_54.jpg,True,0,0,balanced_count_plus_histdiv,TIMCO,25,25,images/TIMCO/4414__4414B__B__EPG1-TIMCO_27__27.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/TIMCO/4414__4414B__B__EPG1-TIMCO_27__27.jpg
243,A,243A,EPG-1-Timco,31A,31,EPG-1-Timco::31,all_out_v2/EPG-1-Timco_IMAGEN_61.jpg,TIMCO,ROJA,146.0,OVALADA,32.0,32.0,16.0,21.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,2.0,0,7.0,0,13.0,0,5.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-1-Timco_IMAGEN_61.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.21875,0.40625,0.15625,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8125,TINCO,10,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-1-Timco_IMAGEN_61.jpg,True,0,3,balanced_count_plus_histdiv,TIMCO,25,25,images/TIMCO/243__243A__A__EPG-1-Timco_31__31.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/TIMCO/243__243A__A__EPG-1-Timco_31__31.jpg
1095,B,1095B,EPG-14-TIMCO,65B,65,EPG-14-TIMCO::65,all_out_v2/EPG-14-TIMCO_IMAGEN_130.jpg,TIMCO,ROJA,117.0,OVALADA,37.0,37.0,14.0,19.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0,7.0,0,6.0,0,6.0,0,9.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-14-TIMCO_IMAGEN_130.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,6.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21621622,0.1891892,0.16216215,0.16216215,0.24324325,0.027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.108109,TIMCO,10,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-14-TIMCO_IMAGEN_130.jpg,True,0,2,balanced_count_plus_histdiv,TIMCO,25,25,images/TIMCO/1095__1095B__B__EPG-14-TIMCO_65__65.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/TIMCO/1095__1095B__B__EPG-14-TIMCO_65__65.jpg
1198,A,1198A,EPG-15-TIMCO,28A,28,EPG-15-TIMCO::28,all_out_v2/EPG-15-TIMCO_IMAGEN_55.jpg,TIMCO,ROJA ,233.0,OVALADA,37.0,37.0,15.0,23.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2.0,0,3.0,0,4.0,0,7.0,0,10.0,0,7.0,0,2.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,/content/eda_grapes_dataset/all_out_v2/EPG-15-TIMCO_IMAGEN_55.jpg,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,7.0,10.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027028,0.054054055,0.08108108,0.10810811,0.1891892,0.27027026,0.1891892,0.054054055,0.027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.37838,TIMCO,10,val,True,/content/eda_grapes_dataset/all_out_v2/EPG-15-TIMCO_IMAGEN_55.jpg,True,0,1,balanced_count_plus_histdiv,TIMCO,25,25,images/TIMCO/1198__1198A__A__EPG-15-TIMCO_28__28.jpg,/content/drive/MyDrive/Paper-uvas/v3/residual_visible_training_v2/val_subsample_balanced_25/images/TIMCO/1198__1198A__A__EPG-15-TIMCO_28__28.jpg
